Brand,Year,months,days,Qty,Rate,Amount
39,2019,12,29,50,1950.0,97500.0
57,2019,12,29,20,3500.0,70000.0
57,2019,12,29,25,3500.0,87500.0
46,2019,12,29,35,2550.0,89250.0
55,2019,12,29,40,2200.0,88000.0
65,2019,12,29,30,1650.0,49500.0
39,2019,12,29,50,1950.0,97500.0
45,2019,12,29,40,1650.0,66000.0
46,2019,12,29,7,2550.0,17850.0
55,2019,12,29,16,2200.0,35200.0
65,2019,12,29,20,1650.0,33000.0
57,2019,12,29,10,3500.0,35000.0
27,2019,12,29,40,1680.0,67200.0
55,2019,12,29,24,2200.0,52800.0
65,2019,12,29,30,1650.0,49500.0
39,2019,12,29,20,1950.0,39000.0
46,2019,12,29,7,2550.0,17850.0
27,2019,12,29,30,1680.0,50400.0
57,2019,12,29,10,3500.0,35000.0
51,2019,12,29,60,1620.0,97200.0
46,2019,12,29,14,2550.0,35700.0
39,2019,12,29,50,1950.0,97500.0
65,2019,12,29,20,1650.0,33000.0
39,2019,12,29,60,1950.0,117000.0
65,2019,12,29,50,1650.0,82500.0
57,2019,12,29,25,3500.0,87500.0
55,2019,12,29,40,2200.0,88000.0
27,2019,12,29,50,1680.0,84000.0
46,2019,12,29,70,2550.0,178500.0
65,2019,12,29,30,1650.0,49500.0
39,2019,12,29,20,1950.0,39000.0
46,2019,12,29,21,2550.0,53550.0
57,2019,12,29,15,3500.0,52500.0
77,2019,12,29,20,1620.0,32400.0
27,2019,12,29,20,1680.0,33600.0
38,2019,12,29,80,820.0,65600.0
1,2019,12,29,158,1950.0,308100.0
17,2019,12,29,1,2550.0,2550.0
39,2019,12,29,50,1950.0,97500.0
55,2019,12,29,40,2200.0,88000.0
27,2019,12,29,50,1680.0,84000.0
1,2019,12,29,50,2000.0,100000.0
51,2019,12,29,20,1620.0,32400.0
59,2019,12,29,8,2250.0,18000.0
55,2019,12,29,16,2150.0,34400.0
64,2019,12,29,3,4500.0,13500.0
64,2019,12,29,4,4800.0,19200.0
64,2019,12,29,2,4200.0,8400.0
39,2019,12,29,50,1950.0,97500.0
65,2019,12,29,50,1650.0,82500.0
55,2019,12,29,40,2200.0,88000.0
46,2019,12,29,21,2550.0,53550.0
27,2019,12,29,20,1680.0,33600.0
27,2019,12,29,10,1650.0,16500.0
57,2019,12,29,5,3500.0,17500.0
46,2019,12,29,14,2550.0,35700.0
17,2019,12,29,7,2550.0,17850.0
57,2019,12,29,5,3500.0,17500.0
27,2019,12,29,10,1680.0,16800.0
27,2019,12,29,10,1680.0,16800.0
57,2019,12,29,5,3500.0,17500.0
55,2019,12,29,8,2200.0,17600.0
39,2019,12,30,50,1950.0,97500.0
27,2019,12,30,30,1680.0,50400.0
46,2019,12,30,35,2550.0,89250.0
39,2019,12,30,20,1950.0,39000.0
55,2019,12,30,16,2200.0,35200.0
57,2019,12,30,10,3500.0,35000.0
64,2019,12,30,40,2000.0,80000.0
46,2019,12,30,8,2100.0,16800.0
38,2019,12,30,32,820.0,26240.0
65,2019,12,30,20,1650.0,33000.0
39,2019,12,30,20,1950.0,39000.0
46,2019,12,30,21,2550.0,53550.0
55,2019,12,30,24,2200.0,52800.0
57,2019,12,30,10,3500.0,35000.0
65,2019,12,30,30,1650.0,49500.0
46,2019,12,30,21,2550.0,53550.0
27,2019,12,30,20,1680.0,33600.0
46,2019,12,30,70,2550.0,178500.0
39,2019,12,30,100,1950.0,195000.0
27,2019,12,30,100,1680.0,168000.0
46,2019,12,30,21,2550.0,53550.0
17,2019,12,30,14,2550.0,35700.0
46,2019,12,30,35,2550.0,89250.0
55,2019,12,30,40,2200.0,88000.0
65,2019,12,30,50,1650.0,82500.0
77,2019,12,30,50,1620.0,81000.0
27,2019,12,30,50,1680.0,84000.0
46,2019,12,30,14,2550.0,35700.0
57,2019,12,30,5,3500.0,17500.0
38,2019,12,30,32,820.0,26240.0
65,2019,12,30,20,1650.0,33000.0
65,2019,12,30,20,1650.0,33000.0
46,2019,12,30,7,2550.0,17850.0
57,2019,12,30,10,3500.0,35000.0
1,2019,12,30,20,2000.0,40000.0
17,2019,12,30,7,2550.0,17850.0
55,2019,12,30,16,2200.0,35200.0
27,2019,12,30,10,1680.0,16800.0
45,2019,12,30,20,1650.0,33000.0
65,2019,12,30,100,1650.0,165000.0
39,2019,12,30,50,1950.0,97500.0
17,2019,12,30,35,2550.0,89250.0
77,2019,12,30,100,1620.0,162000.0
46,2019,12,30,35,2550.0,89250.0
57,2019,12,30,25,3500.0,87500.0
45,2019,12,30,100,1650.0,165000.0
55,2019,12,30,40,2200.0,88000.0
45,2019,12,30,50,1650.0,82500.0
50,2019,12,31,18,2800.0,50400.0
77,2019,12,31,20,1620.0,32400.0
17,2019,12,31,35,2550.0,89250.0
57,2019,12,31,25,3500.0,87500.0
1,2019,11,6,40,1950.0,78000.0
32,2019,11,6,9,2050.0,18450.0
49,2019,11,6,30,1650.0,49500.0
59,2019,11,6,8,2250.0,18000.0
1,2019,11,6,10,1950.0,19500.0
22,2020,1,1,5,3450.0,17250.0
50,2020,1,1,6,2850.0,17100.0
22,2020,1,1,5,3450.0,17250.0
50,2020,1,1,6,2850.0,17100.0
22,2020,1,1,10,3450.0,34500.0
50,2020,1,1,12,2850.0,34200.0
45,2020,1,1,50,1650.0,82500.0
45,2020,1,1,10,1650.0,16500.0
22,2020,1,1,15,3450.0,51750.0
50,2020,1,1,18,2850.0,51300.0
39,2020,1,1,50,1950.0,97500.0
55,2020,1,1,24,2200.0,52800.0
45,2020,1,1,20,1650.0,33000.0
40,2020,1,1,100,1950.0,195000.0
27,2020,1,1,50,1650.0,82500.0
45,2020,1,1,50,1650.0,82500.0
40,2020,1,1,100,1950.0,195000.0
39,2020,1,1,40,1950.0,78000.0
55,2020,1,1,16,2200.0,35200.0
50,2020,1,1,12,2800.0,33600.0
57,2020,1,1,10,3500.0,35000.0
39,2020,1,1,30,1950.0,58500.0
45,2020,1,1,30,1650.0,49500.0
55,2020,1,1,16,2200.0,35200.0
57,2020,1,1,10,3500.0,35000.0
77,2020,1,1,20,1620.0,32400.0
38,2020,1,1,32,820.0,26240.0
45,2020,1,1,30,1650.0,49500.0
57,2020,1,1,15,3500.0,52500.0
40,2020,1,1,30,1950.0,58500.0
27,2020,1,1,10,1680.0,16800.0
51,2020,1,1,50,1620.0,81000.0
45,2020,1,1,30,1650.0,49500.0
57,2020,1,1,15,3500.0,52500.0
46,2020,1,1,21,2550.0,53550.0
22,2020,1,1,10,3500.0,35000.0
38,2020,1,1,32,820.0,26240.0
46,2020,1,1,21,2550.0,53550.0
40,2020,1,1,20,1950.0,39000.0
40,2020,1,1,50,1950.0,97500.0
46,2020,1,1,21,2550.0,53550.0
57,2020,1,1,10,3500.0,35000.0
22,2020,1,1,5,3500.0,17500.0
27,2020,1,2,60,1680.0,100800.0
46,2020,1,2,21,2550.0,53550.0
65,2020,1,2,20,1650.0,33000.0
40,2020,1,2,10,1950.0,19500.0
39,2020,1,2,30,1950.0,58500.0
40,2020,1,2,50,1950.0,97500.0
46,2020,1,2,35,2550.0,89250.0
45,2020,1,2,50,1650.0,82500.0
38,2020,1,2,32,820.0,26240.0
50,2020,1,2,12,2800.0,33600.0
22,2020,1,2,10,3500.0,35000.0
27,2020,1,2,50,1680.0,84000.0
57,2020,1,2,50,3500.0,175000.0
27,2020,1,2,100,1680.0,168000.0
38,2020,1,2,16,820.0,13120.0
57,2020,1,2,10,3500.0,35000.0
46,2020,1,2,14,2550.0,35700.0
27,2020,1,2,20,1680.0,33600.0
40,2020,1,2,10,1950.0,19500.0
40,2020,1,2,10,1950.0,19500.0
45,2020,1,2,10,1650.0,16500.0
38,2020,1,2,16,820.0,13120.0
36,2020,1,2,28,480.0,13440.0
39,2020,1,2,10,1950.0,19500.0
45,2020,1,2,10,1650.0,16500.0
27,2020,1,2,10,1680.0,16800.0
17,2020,1,2,7,2550.0,17850.0
38,2020,1,2,16,820.0,13120.0
27,2020,1,2,50,1680.0,84000.0
17,2020,1,2,14,2550.0,35700.0
46,2020,1,2,21,2550.0,53550.0
46,2020,1,4,21,2550.0,53550.0
46,2020,1,4,7,2550.0,17850.0
40,2020,1,4,10,1950.0,19500.0
45,2020,1,4,10,1650.0,16500.0
57,2020,1,4,10,3500.0,35000.0
46,2020,1,4,14,2550.0,35700.0
24,2020,1,4,5,3300.0,16500.0
57,2020,1,4,5,3500.0,17500.0
57,2020,1,4,10,3500.0,35000.0
39,2020,1,4,40,1950.0,78000.0
46,2020,1,4,21,2550.0,53550.0
40,2020,1,4,30,1950.0,58500.0
57,2020,1,4,15,3500.0,52500.0
46,2020,1,4,35,2550.0,89250.0
57,2020,1,4,10,3500.0,35000.0
40,2020,1,4,20,1950.0,39000.0
46,2020,1,4,35,2550.0,89250.0
57,2020,1,4,10,3500.0,35000.0
46,2020,1,5,35,2550.0,89250.0
17,2020,1,5,35,2550.0,89250.0
57,2020,1,5,15,3500.0,52500.0
57,2020,1,5,15,3500.0,52500.0
46,2020,1,5,35,2550.0,89250.0
17,2020,1,5,35,2550.0,89250.0
50,2020,1,5,12,2800.0,33600.0
46,2020,1,5,14,2550.0,35700.0
45,2020,1,5,20,1650.0,33000.0
27,2020,1,5,20,1680.0,33600.0
1,2020,1,5,20,2000.0,40000.0
46,2020,1,5,35,2550.0,89250.0
50,2020,1,5,18,2800.0,50400.0
45,2020,1,5,50,1650.0,82500.0
50,2020,1,5,12,2800.0,33600.0
57,2020,1,5,10,3500.0,35000.0
27,2020,1,5,20,1680.0,33600.0
1,2020,1,5,42,2000.0,84000.0
1,2020,1,5,4,2000.0,8000.0
1,2020,1,5,4,2000.0,8000.0
46,2020,1,5,28,2550.0,71400.0
17,2020,1,5,7,2550.0,17850.0
1,2020,1,6,50,1950.0,97500.0
57,2020,1,6,10,3500.0,35000.0
17,2020,1,6,21,2550.0,53550.0
45,2020,1,6,50,1650.0,82500.0
17,2020,1,6,21,2550.0,53550.0
50,2020,1,6,12,2800.0,33600.0
40,2020,1,6,20,1950.0,39000.0
39,2020,1,6,30,1950.0,58500.0
27,2020,1,6,360,1640.0,590400.0
1,2020,1,6,20,2000.0,40000.0
38,2020,1,6,16,820.0,13120.0
32,2020,1,6,9,2050.0,18450.0
55,2020,1,6,8,2200.0,17600.0
27,2020,1,6,20,1680.0,33600.0
45,2020,1,6,20,1650.0,33000.0
40,2020,1,6,20,1950.0,39000.0
17,2020,1,6,14,2550.0,35700.0
50,2020,1,6,6,2800.0,16800.0
57,2020,1,6,10,3500.0,35000.0
77,2020,1,6,10,1600.0,16000.0
9,2020,1,6,30,2950.0,88500.0
22,2020,1,6,25,3500.0,87500.0
9,2020,1,6,30,2950.0,88500.0
22,2020,1,6,25,3500.0,87500.0
27,2020,1,6,100,1680.0,168000.0
9,2020,1,6,30,3000.0,90000.0
50,2020,1,6,60,2800.0,168000.0
40,2020,1,6,10,1950.0,19500.0
1,2020,1,6,50,2000.0,100000.0
45,2020,1,6,100,1650.0,165000.0
40,2020,1,6,90,1950.0,175500.0
55,2020,1,6,80,2200.0,176000.0
46,2020,1,6,140,2550.0,357000.0
17,2020,1,6,140,2550.0,357000.0
57,2020,1,6,100,3500.0,350000.0
22,2020,1,6,75,3500.0,262500.0
55,2020,1,6,80,2200.0,176000.0
40,2020,1,6,150,1950.0,292500.0
57,2020,1,6,100,3500.0,350000.0
46,2020,1,6,210,2550.0,535500.0
17,2020,1,6,210,2550.0,535500.0
22,2020,1,6,50,3500.0,175000.0
9,2020,1,6,60,3000.0,180000.0
50,2020,1,6,60,2800.0,168000.0
17,2020,1,6,21,2550.0,53550.0
1,2020,1,6,20,2000.0,40000.0
46,2020,1,6,14,2550.0,35700.0
1,2020,1,6,20,1950.0,39000.0
40,2020,1,6,10,1950.0,19500.0
27,2020,1,6,10,1650.0,16500.0
40,2020,1,7,30,1950.0,58500.0
57,2020,1,7,15,3500.0,52500.0
46,2020,1,7,21,2550.0,53550.0
55,2020,1,7,24,2200.0,52800.0
51,2020,1,7,40,1620.0,64800.0
51,2020,1,7,35,1620.0,56700.0
51,2020,1,7,5,1620.0,8100.0
57,2020,1,8,25,3500.0,87500.0
65,2020,1,8,100,1650.0,165000.0
27,2020,1,8,100,1680.0,168000.0
55,2020,1,8,80,2150.0,172000.0
40,2020,1,8,30,1950.0,58500.0
39,2020,1,8,70,1950.0,136500.0
45,2020,1,8,100,1650.0,165000.0
1,2020,1,8,100,2000.0,200000.0
55,2020,1,8,80,2200.0,176000.0
17,2020,1,8,70,2550.0,178500.0
46,2020,1,8,105,2550.0,267750.0
57,2020,1,8,75,3500.0,262500.0
22,2020,1,8,50,3400.0,170000.0
38,2020,1,8,128,820.0,104960.0
36,2020,1,8,9,500.0,4500.0
44,2020,1,8,6,1850.0,11100.0
29,2020,1,8,1,2650.0,2650.0
67,2020,1,8,5,2400.0,12000.0
65,2020,1,8,2,1800.0,3600.0
57,2020,1,8,1,3500.0,3500.0
57,2020,1,8,2,3500.0,7000.0
9,2020,1,8,12,2950.0,35400.0
22,2020,1,8,5,3500.0,17500.0
57,2020,1,8,5,3500.0,17500.0
50,2020,1,8,6,2800.0,16800.0
22,2020,1,8,10,3500.0,35000.0
9,2020,1,8,12,2950.0,35400.0
57,2020,1,8,10,3500.0,35000.0
57,2020,1,8,5,3500.0,17500.0
39,2020,1,8,20,1950.0,39000.0
17,2020,1,8,14,2550.0,35700.0
46,2020,1,8,7,2550.0,17850.0
39,2020,1,8,30,1950.0,58500.0
22,2020,1,8,15,3500.0,52500.0
57,2020,1,8,15,3500.0,52500.0
9,2020,1,8,6,2950.0,17700.0
57,2020,1,8,15,3500.0,52500.0
46,2020,1,8,35,2550.0,89250.0
22,2020,1,8,15,3500.0,52500.0
57,2020,1,8,5,3500.0,17500.0
50,2020,1,8,6,2800.0,16800.0
17,2020,1,8,21,2550.0,53550.0
22,2020,1,8,5,3500.0,17500.0
9,2020,1,8,6,2950.0,17700.0
9,2020,1,8,24,2950.0,70800.0
57,2020,1,8,10,3500.0,35000.0
50,2020,1,8,12,2800.0,33600.0
22,2020,1,8,5,3500.0,17500.0
55,2020,1,9,8,2200.0,17600.0
45,2020,1,9,50,1650.0,82500.0
22,2020,1,9,1,3500.0,3500.0
9,2020,1,9,1,3000.0,3000.0
17,2020,1,9,2,2550.0,5100.0
46,2020,1,9,1,2550.0,2550.0
46,2020,1,9,3,2150.0,6450.0
39,2020,1,9,4,1950.0,7800.0
50,2020,1,9,2,2800.0,5600.0
73,2020,1,9,1,2700.0,2700.0
46,2020,1,9,4,2550.0,10200.0
27,2020,1,10,1200,1620.0,1944000.0
57,2020,1,10,25,3500.0,87500.0
22,2020,1,10,25,3500.0,87500.0
45,2020,1,10,100,1620.0,162000.0
46,2020,1,10,70,2550.0,178500.0
57,2020,1,11,15,3500.0,52500.0
46,2020,1,11,7,2550.0,17850.0
39,2020,1,11,20,1950.0,39000.0
50,2020,1,11,6,2800.0,16800.0
45,2020,1,11,10,1650.0,16500.0
36,2020,1,11,28,500.0,14000.0
64,2020,1,11,17,2300.0,39100.0
32,2020,1,11,4,2050.0,8200.0
46,2020,1,11,21,2550.0,53550.0
45,2020,1,11,10,1650.0,16500.0
46,2020,1,11,7,2550.0,17850.0
46,2020,1,11,35,2550.0,89250.0
45,2020,1,11,70,1650.0,115500.0
50,2020,1,11,18,2800.0,50400.0
45,2020,1,11,50,1650.0,82500.0
50,2020,1,11,12,2800.0,33600.0
9,2020,1,12,12,2950.0,35400.0
9,2020,1,12,12,2950.0,35400.0
27,2020,1,12,100,1620.0,162000.0
46,2020,1,12,21,2550.0,53550.0
57,2020,1,12,10,3500.0,35000.0
45,2020,1,12,30,1650.0,49500.0
45,2020,1,12,30,1650.0,49500.0
50,2020,1,12,12,2800.0,33600.0
50,2020,1,12,6,2800.0,16800.0
22,2020,1,13,5,3500.0,17500.0
46,2020,1,13,7,2550.0,17850.0
46,2020,1,13,21,2550.0,53550.0
27,2020,1,13,20,1620.0,32400.0
22,2020,1,13,5,3500.0,17500.0
57,2020,1,13,5,3500.0,17500.0
22,2020,1,13,10,3500.0,35000.0
57,2020,1,13,10,3500.0,35000.0
50,2020,1,13,6,2800.0,16800.0
57,2020,1,13,5,3500.0,17500.0
57,2020,1,14,25,3500.0,87500.0
46,2020,1,14,14,2550.0,35700.0
57,2020,1,14,5,3500.0,17500.0
46,2020,1,14,28,2550.0,71400.0
45,2020,1,14,200,1650.0,330000.0
50,2020,1,14,30,2800.0,84000.0
65,2020,1,14,40,1620.0,64800.0
27,2020,1,14,100,1680.0,168000.0
39,2020,1,14,100,1950.0,195000.0
1,2020,1,14,100,2000.0,200000.0
55,2020,1,14,80,2200.0,176000.0
17,2020,1,14,70,2550.0,178500.0
46,2020,1,14,147,2550.0,374850.0
57,2020,1,14,100,3500.0,350000.0
22,2020,1,14,50,3500.0,175000.0
45,2020,1,14,170,1650.0,280500.0
50,2020,1,14,30,2800.0,84000.0
32,2020,1,14,48,2000.0,96000.0
46,2020,1,14,32,2150.0,68800.0
64,2020,1,14,18,3100.0,55800.0
1,2020,1,14,112,2000.0,224000.0
65,2020,1,14,100,1620.0,162000.0
27,2020,1,14,100,1680.0,168000.0
40,2020,1,14,20,1950.0,39000.0
55,2020,1,14,80,2200.0,176000.0
46,2020,1,14,70,2550.0,178500.0
17,2020,1,14,42,2550.0,107100.0
57,2020,1,14,60,3500.0,210000.0
22,2020,1,14,25,3500.0,87500.0
17,2020,1,14,35,2550.0,89250.0
46,2020,1,14,35,2550.0,89250.0
57,2020,1,14,50,3500.0,175000.0
22,2020,1,14,25,3500.0,87500.0
45,2020,1,14,50,1650.0,82500.0
17,2020,1,14,35,2550.0,89250.0
46,2020,1,14,70,2550.0,178500.0
57,2020,1,14,50,3500.0,175000.0
9,2020,1,14,6,2950.0,17700.0
22,2020,1,14,25,3500.0,87500.0
1,2020,1,14,40,2000.0,80000.0
55,2020,1,14,40,2200.0,88000.0
17,2020,1,14,35,2550.0,89250.0
46,2020,1,14,35,2550.0,89250.0
57,2020,1,14,25,3500.0,87500.0
1,2020,1,14,50,2000.0,100000.0
22,2020,1,14,25,3500.0,87500.0
51,2020,1,14,60,1600.0,96000.0
46,2020,1,14,7,2550.0,17850.0
55,2020,1,14,8,2200.0,17600.0
1,2020,1,14,20,1950.0,39000.0
17,2020,1,15,14,2550.0,35700.0
22,2020,1,15,10,3500.0,35000.0
22,2020,1,15,5,3500.0,17500.0
77,2020,1,15,19,1620.0,30780.0
36,2020,1,16,28,480.0,13440.0
17,2020,1,16,13,2550.0,33150.0
17,2020,1,16,1,2550.0,2550.0
55,2020,1,16,24,2200.0,52800.0
22,2020,1,16,5,3500.0,17500.0
36,2020,1,19,56,490.0,27440.0
55,2020,1,19,8,2120.0,16960.0
45,2020,1,19,20,1620.0,32400.0
44,2020,1,19,10,1900.0,19000.0
55,2020,1,19,56,2150.0,120400.0
1,2020,1,19,14,1900.0,26600.0
65,2020,1,19,10,1800.0,18000.0
38,2020,1,19,16,820.0,13120.0
59,2020,1,19,24,2200.0,52800.0
1,2020,1,19,6,1900.0,11400.0
55,2020,1,22,48,2200.0,105600.0
39,2020,1,22,10,1950.0,19500.0
27,2020,1,22,10,1680.0,16800.0
45,2020,1,22,40,1650.0,66000.0
17,2020,1,22,21,2550.0,53550.0
27,2020,1,22,10,1680.0,16800.0
22,2020,1,22,10,3500.0,35000.0
57,2020,1,22,5,3500.0,17500.0
50,2020,1,22,6,2800.0,16800.0
46,2020,1,22,14,2550.0,35700.0
1,2020,1,22,20,1950.0,39000.0
38,2020,1,23,16,820.0,13120.0
38,2020,1,26,48,820.0,39360.0
20,2020,1,26,48,510.0,24480.0
45,2020,1,30,10,1650.0,16500.0
45,2020,1,30,20,1650.0,33000.0
45,2020,2,1,50,1650.0,82500.0
39,2020,2,2,50,1900.0,95000.0
39,2020,2,2,50,1900.0,95000.0
39,2020,2,2,50,1900.0,95000.0
39,2020,2,2,50,1900.0,95000.0
39,2020,2,2,20,1900.0,38000.0
75,2020,2,3,1,3400.0,3400.0
47,2020,2,3,1,2050.0,2050.0
17,2020,2,3,1,2480.0,2480.0
17,2020,2,3,2,2480.0,4960.0
24,2020,2,3,1,3300.0,3300.0
64,2020,2,3,2,5500.0,11000.0
64,2020,2,3,2,2100.0,4200.0
64,2020,2,3,1,2500.0,2500.0
24,2020,2,3,1,3300.0,3300.0
38,2020,2,3,3,850.0,2550.0
57,2020,2,3,2,3500.0,7000.0
64,2020,2,3,2,2500.0,5000.0
64,2020,2,3,2,2250.0,4500.0
39,2020,2,3,50,1900.0,95000.0
27,2020,2,5,30,1600.0,48000.0
39,2020,2,5,50,1900.0,95000.0
49,2020,2,5,20,1600.0,32000.0
1,2020,2,5,20,1900.0,38000.0
27,2020,2,5,50,1600.0,80000.0
51,2020,2,5,50,1570.0,78500.0
1,2020,2,5,50,1900.0,95000.0
64,2020,2,5,4,1900.0,7600.0
64,2020,2,5,7,2200.0,15400.0
64,2020,2,5,9,1900.0,17100.0
65,2020,2,5,10,1800.0,18000.0
64,2020,2,5,6,1600.0,9600.0
45,2020,2,5,50,1600.0,80000.0
65,2020,2,5,50,1580.0,79000.0
77,2020,2,5,50,1570.0,78500.0
55,2020,2,5,40,2100.0,84000.0
39,2020,2,5,200,1900.0,380000.0
46,2020,2,5,14,2500.0,35000.0
49,2020,2,5,80,1630.0,130400.0
46,2020,2,5,14,2500.0,35000.0
24,2020,2,5,15,3300.0,49500.0
55,2020,2,5,16,2100.0,33600.0
57,2020,2,5,5,3500.0,17500.0
57,2020,2,5,5,3500.0,17500.0
50,2020,2,5,6,2750.0,16500.0
36,2020,2,5,28,490.0,13720.0
39,2020,2,6,50,1900.0,95000.0
45,2020,2,6,50,1600.0,80000.0
45,2020,2,6,50,1600.0,80000.0
39,2020,2,6,50,1900.0,95000.0
44,2020,2,6,6,1800.0,10800.0
32,2020,2,6,4,1900.0,7600.0
40,2020,2,6,10,1700.0,17000.0
45,2020,2,6,11,1400.0,15400.0
77,2020,2,6,8,1400.0,11200.0
36,2020,2,6,30,350.0,10500.0
43,2020,2,6,1,3500.0,3500.0
9,2020,2,6,1,2000.0,2000.0
11,2020,2,6,1,2000.0,2000.0
45,2020,2,8,20,1650.0,33000.0
73,2020,2,8,6,2630.0,15780.0
72,2020,2,8,9,1950.0,17550.0
49,2020,2,8,10,1620.0,16200.0
8,2020,2,8,6,2900.0,17400.0
73,2020,2,8,6,2600.0,15600.0
72,2020,2,8,18,1950.0,35100.0
73,2020,2,8,6,2600.0,15600.0
73,2020,2,8,3,2600.0,7800.0
73,2020,2,8,3,2600.0,7800.0
73,2020,2,8,12,2600.0,31200.0
72,2020,2,8,18,1950.0,35100.0
49,2020,2,8,10,1600.0,16000.0
73,2020,2,8,6,2600.0,15600.0
72,2020,2,8,9,1950.0,17550.0
8,2020,2,8,6,2900.0,17400.0
73,2020,2,8,12,2600.0,31200.0
8,2020,2,8,12,2900.0,34800.0
72,2020,2,8,18,1950.0,35100.0
49,2020,2,8,20,1600.0,32000.0
72,2020,2,8,18,1950.0,35100.0
73,2020,2,8,6,2600.0,15600.0
8,2020,2,8,6,2900.0,17400.0
8,2020,2,8,18,2900.0,52200.0
73,2020,2,8,18,2600.0,46800.0
72,2020,2,8,9,1950.0,17550.0
73,2020,2,8,48,2600.0,124800.0
8,2020,2,8,42,2900.0,121800.0
73,2020,2,8,6,2600.0,15600.0
8,2020,2,8,6,2900.0,17400.0
49,2020,2,8,20,1600.0,32000.0
72,2020,2,8,9,1950.0,17550.0
8,2020,2,8,6,2900.0,17400.0
73,2020,2,8,6,2600.0,15600.0
49,2020,2,8,20,1600.0,32000.0
72,2020,2,8,9,1950.0,17550.0
73,2020,2,8,6,2600.0,15600.0
8,2020,2,8,6,2900.0,17400.0
73,2020,2,8,6,2600.0,15600.0
8,2020,2,8,6,2900.0,17400.0
49,2020,2,8,10,1600.0,16000.0
72,2020,2,8,9,1950.0,17550.0
8,2020,2,8,6,2900.0,17400.0
73,2020,2,8,6,2600.0,15600.0
8,2020,2,8,6,2900.0,17400.0
73,2020,2,8,6,2600.0,15600.0
72,2020,2,8,9,1950.0,17550.0
8,2020,2,9,30,2900.0,87000.0
73,2020,2,9,30,2600.0,78000.0
72,2020,2,9,45,1950.0,87750.0
49,2020,2,9,50,1600.0,80000.0
8,2020,2,9,30,2900.0,87000.0
73,2020,2,9,30,2600.0,78000.0
72,2020,2,9,45,1950.0,87750.0
49,2020,2,9,50,1600.0,80000.0
8,2020,2,9,18,2900.0,52200.0
8,2020,2,9,6,2900.0,17400.0
73,2020,2,9,6,2600.0,15600.0
72,2020,2,9,9,1950.0,17550.0
73,2020,2,9,6,2600.0,15600.0
8,2020,2,9,6,2900.0,17400.0
72,2020,2,9,9,1950.0,17550.0
49,2020,2,9,10,1600.0,16000.0
8,2020,2,9,6,2900.0,17400.0
73,2020,2,9,6,2600.0,15600.0
45,2020,2,10,50,1600.0,80000.0
73,2020,2,10,30,2600.0,78000.0
8,2020,2,10,30,2900.0,87000.0
73,2020,2,10,18,2600.0,46800.0
8,2020,2,10,12,2900.0,34800.0
45,2020,2,10,20,1600.0,32000.0
39,2020,2,10,20,1900.0,38000.0
8,2020,2,11,30,2900.0,87000.0
73,2020,2,11,30,2600.0,78000.0
49,2020,2,11,50,1600.0,80000.0
38,2020,2,11,48,820.0,39360.0
8,2020,2,11,18,2900.0,52200.0
73,2020,2,11,18,2600.0,46800.0
39,2020,2,11,50,1900.0,95000.0
65,2020,2,11,20,1620.0,32400.0
45,2020,2,11,40,1600.0,64000.0
49,2020,2,11,50,1600.0,80000.0
72,2020,2,11,54,1950.0,105300.0
38,2020,2,11,16,820.0,13120.0
36,2020,2,11,28,500.0,14000.0
8,2020,2,11,6,2900.0,17400.0
73,2020,2,11,6,2600.0,15600.0
72,2020,2,11,9,1950.0,17550.0
8,2020,2,11,6,2900.0,17400.0
73,2020,2,11,6,2600.0,15600.0
72,2020,2,11,9,1950.0,17550.0
49,2020,2,11,20,1600.0,32000.0
72,2020,2,11,45,1950.0,87750.0
73,2020,2,11,18,2600.0,46800.0
72,2020,2,11,27,1950.0,52650.0
49,2020,2,11,30,1600.0,48000.0
1,2020,2,11,10,1900.0,19000.0
73,2020,2,11,12,2600.0,31200.0
8,2020,2,11,12,2900.0,34800.0
72,2020,2,11,18,1950.0,35100.0
49,2020,2,11,20,1600.0,32000.0
73,2020,2,11,12,2600.0,31200.0
8,2020,2,11,12,2900.0,34800.0
72,2020,2,11,18,1950.0,35100.0
49,2020,2,11,20,1600.0,32000.0
73,2020,2,12,12,2600.0,31200.0
8,2020,2,12,12,2900.0,34800.0
72,2020,2,12,18,1950.0,35100.0
49,2020,2,12,20,1600.0,32000.0
57,2020,2,12,20,1850.0,37000.0
73,2020,2,12,6,2600.0,15600.0
8,2020,2,12,6,2900.0,17400.0
72,2020,2,12,18,1950.0,35100.0
57,2020,2,12,10,1850.0,18500.0
27,2020,2,12,10,1650.0,16500.0
57,2020,2,13,50,1850.0,92500.0
57,2020,2,13,50,1850.0,92500.0
57,2020,2,13,50,1850.0,92500.0
57,2020,2,13,50,1850.0,92500.0
57,2020,2,13,20,1850.0,37000.0
72,2020,2,13,27,1950.0,52650.0
57,2020,2,13,20,1850.0,37000.0
57,2020,2,13,20,1850.0,37000.0
57,2020,2,13,20,1850.0,37000.0
57,2020,2,13,20,1850.0,37000.0
57,2020,2,13,10,1850.0,18500.0
57,2020,2,13,10,1850.0,18500.0
49,2020,2,13,20,1600.0,32000.0
49,2020,2,13,50,1600.0,80000.0
49,2020,2,13,50,1600.0,80000.0
73,2020,2,13,30,2600.0,78000.0
57,2020,2,13,60,1850.0,111000.0
72,2020,2,13,36,1950.0,70200.0
